2020-07-09 19:09:20,059 p=12035 u=root n=ansible |  [ERROR]: User interrupted execution
2020-07-09 20:32:55,754 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:55,790 p=22127 u=root n=ansible | TASK [clean-logging : Deleting Storage Class] **************************************************************************************************
2020-07-09 20:32:56,740 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:56,773 p=22127 u=root n=ansible | TASK [clean-logging : Deleting Namespace] ******************************************************************************************************
2020-07-09 20:32:57,628 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:57,674 p=22127 u=root n=ansible | TASK [clean-logging : Removing /tmp/files] *****************************************************************************************************
2020-07-09 20:32:57,984 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:57,989 p=22127 u=root n=ansible | PLAY [Clean k8s cluster] ***********************************************************************************************************************
2020-07-09 20:32:58,025 p=22127 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:32:59,161 p=22127 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:32:59,192 p=22127 u=root n=ansible | TASK [clean-k8s-cluster : check for kubelet] ***************************************************************************************************
2020-07-09 20:32:59,590 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:59,628 p=22127 u=root n=ansible | TASK [clean-k8s-cluster : reset k8s] ***********************************************************************************************************
2020-07-09 20:33:22,479 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:33:22,486 p=22127 u=root n=ansible | PLAY [Reset worker-nodes] **********************************************************************************************************************
2020-07-09 20:33:22,495 p=22127 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:33:24,189 p=22127 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 20:33:24,199 p=22127 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 20:33:24,226 p=22127 u=root n=ansible | TASK [clean-k8s-worker-reset : check for kubelet] **********************************************************************************************
2020-07-09 20:33:24,560 p=22127 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 20:33:24,577 p=22127 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 20:33:24,617 p=22127 u=root n=ansible | TASK [clean-k8s-worker-reset : reset k8s] ******************************************************************************************************
2020-07-09 20:33:31,178 p=22127 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 20:33:32,403 p=22127 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 20:33:32,412 p=22127 u=root n=ansible | PLAY [unistall pre-requisites for k8s] *********************************************************************************************************
2020-07-09 20:33:32,461 p=22127 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:33:33,476 p=22127 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 20:33:33,484 p=22127 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:33:33,550 p=22127 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 20:33:33,595 p=22127 u=root n=ansible | TASK [clean-k8s-pre : Uninstalling K8s] ********************************************************************************************************
2020-07-09 20:33:33,685 p=26172 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:33:33,719 p=26173 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:33:33,752 p=26174 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:33:41,239 p=22127 u=root n=ansible | changed: [10.10.120.203] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:33:41,761 p=22127 u=root n=ansible | changed: [10.10.120.204] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:33:41,784 p=22127 u=root n=ansible | changed: [10.10.120.211] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:33:41,829 p=22127 u=root n=ansible | TASK [clean-k8s-pre : Uncommenting Swap entries in /etc/fstab] *********************************************************************************
2020-07-09 20:33:42,352 p=22127 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 20:33:42,365 p=22127 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 20:33:42,380 p=22127 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:33:42,416 p=22127 u=root n=ansible | TASK [clean-k8s-pre : Enabling Swap on all nodes] **********************************************************************************************
2020-07-09 20:33:42,672 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:33:42,682 p=22127 u=root n=ansible | fatal: [10.10.120.203]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.009071", "end": "2020-07-09 20:33:42.662413", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 20:33:42.653342", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 20:33:42,707 p=22127 u=root n=ansible | fatal: [10.10.120.204]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.009100", "end": "2020-07-09 20:33:42.690912", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 20:33:42.681812", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 20:33:42,748 p=22127 u=root n=ansible | TASK [clean-k8s-pre : Starting firewall] *******************************************************************************************************
2020-07-09 20:33:44,256 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:33:44,287 p=22127 u=root n=ansible | TASK [clean-k8s-pre : Enabling SELinux on all nodes] *******************************************************************************************
2020-07-09 20:33:44,618 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:33:44,649 p=22127 u=root n=ansible | TASK [clean-k8s-pre : removing Docker repo] ****************************************************************************************************
2020-07-09 20:33:45,216 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:33:45,262 p=22127 u=root n=ansible | TASK [clean-k8s-pre : removing repository details in Kubernetes repo file.] ********************************************************************
2020-07-09 20:33:45,807 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:33:45,810 p=22127 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************
2020-07-09 20:33:45,810 p=22127 u=root n=ansible | 10.10.120.203              : ok=6    changed=4    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2020-07-09 20:33:45,811 p=22127 u=root n=ansible | 10.10.120.204              : ok=6    changed=4    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2020-07-09 20:33:45,811 p=22127 u=root n=ansible | 10.10.120.211              : ok=30   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-07-09 20:42:06,462 p=26397 u=root n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2020-07-09 20:42:06,936 p=26397 u=root n=ansible | PLAY [Clean EFK setup] *************************************************************************************************************************
2020-07-09 20:42:06,948 p=26397 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:42:10,198 p=26397 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:42:10,228 p=26397 u=root n=ansible | TASK [clean-logging : check for kubelet] *******************************************************************************************************
2020-07-09 20:42:10,818 p=26397 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:42:10,850 p=26397 u=root n=ansible | TASK [clean-logging : copy all yaml to /tmp/files/] ********************************************************************************************
2020-07-09 20:42:24,656 p=26397 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:42:24,691 p=26397 u=root n=ansible | TASK [clean-logging : Delete elastalert config configmap] **************************************************************************************
2020-07-09 20:42:24,787 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:24,820 p=26397 u=root n=ansible | TASK [clean-logging : Delete elastalert key configmap] *****************************************************************************************
2020-07-09 20:42:24,912 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:24,944 p=26397 u=root n=ansible | TASK [clean-logging : Delete elastalert rule configmap] ****************************************************************************************
2020-07-09 20:42:25,034 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:25,068 p=26397 u=root n=ansible | TASK [clean-logging : Delete elastalert pod] ***************************************************************************************************
2020-07-09 20:42:25,157 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:25,188 p=26397 u=root n=ansible | TASK [clean-logging : Delete fluentd configmap] ************************************************************************************************
2020-07-09 20:42:25,276 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:25,310 p=26397 u=root n=ansible | TASK [clean-logging : Delete fluentd pod] ******************************************************************************************************
2020-07-09 20:42:25,400 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:25,433 p=26397 u=root n=ansible | TASK [clean-logging : Delete nginx configmap] **************************************************************************************************
2020-07-09 20:42:25,525 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:25,558 p=26397 u=root n=ansible | TASK [clean-logging : Delete nginx key configmap] **********************************************************************************************
2020-07-09 20:42:25,651 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:25,684 p=26397 u=root n=ansible | TASK [clean-logging : Delete nginx pod] ********************************************************************************************************
2020-07-09 20:42:25,776 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:25,810 p=26397 u=root n=ansible | TASK [clean-logging : Stopping Kibana] *********************************************************************************************************
2020-07-09 20:42:25,901 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:25,934 p=26397 u=root n=ansible | TASK [clean-logging : Stopping Elasticsearch] **************************************************************************************************
2020-07-09 20:42:26,025 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:26,059 p=26397 u=root n=ansible | TASK [clean-logging : Stopping Elasticsearch operator] *****************************************************************************************
2020-07-09 20:42:26,150 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:26,183 p=26397 u=root n=ansible | TASK [clean-logging : Deleting Persistent Volume] **********************************************************************************************
2020-07-09 20:42:26,274 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:26,303 p=26397 u=root n=ansible | TASK [clean-logging : Deleting Storage Class] **************************************************************************************************
2020-07-09 20:42:26,399 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:26,434 p=26397 u=root n=ansible | TASK [clean-logging : Deleting Namespace] ******************************************************************************************************
2020-07-09 20:42:26,525 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:26,560 p=26397 u=root n=ansible | TASK [clean-logging : Removing /tmp/files] *****************************************************************************************************
2020-07-09 20:42:26,853 p=26397 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:42:26,858 p=26397 u=root n=ansible | PLAY [Clean k8s cluster] ***********************************************************************************************************************
2020-07-09 20:42:26,888 p=26397 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:42:27,898 p=26397 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:42:27,931 p=26397 u=root n=ansible | TASK [clean-k8s-cluster : check for kubelet] ***************************************************************************************************
2020-07-09 20:42:28,298 p=26397 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:42:28,324 p=26397 u=root n=ansible | TASK [clean-k8s-cluster : reset k8s] ***********************************************************************************************************
2020-07-09 20:42:28,415 p=26397 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:42:28,422 p=26397 u=root n=ansible | PLAY [Reset worker-nodes] **********************************************************************************************************************
2020-07-09 20:42:28,431 p=26397 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:42:30,031 p=26397 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 20:42:30,058 p=26397 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 20:42:30,089 p=26397 u=root n=ansible | TASK [clean-k8s-worker-reset : check for kubelet] **********************************************************************************************
2020-07-09 20:42:30,398 p=26397 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 20:42:30,448 p=26397 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 20:42:30,472 p=26397 u=root n=ansible | TASK [clean-k8s-worker-reset : reset k8s] ******************************************************************************************************
2020-07-09 20:42:30,562 p=26397 u=root n=ansible | skipping: [10.10.120.203]
2020-07-09 20:42:30,586 p=26397 u=root n=ansible | skipping: [10.10.120.204]
2020-07-09 20:42:30,591 p=26397 u=root n=ansible | PLAY [unistall pre-requisites for k8s] *********************************************************************************************************
2020-07-09 20:42:30,621 p=26397 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:42:31,506 p=26397 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 20:42:31,547 p=26397 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 20:42:31,556 p=26397 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:42:31,580 p=26397 u=root n=ansible | TASK [clean-k8s-pre : Uninstalling K8s] ********************************************************************************************************
2020-07-09 20:42:31,668 p=27362 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:42:31,694 p=27363 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:42:31,720 p=27364 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:42:32,632 p=26397 u=root n=ansible | ok: [10.10.120.204] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:42:32,638 p=26397 u=root n=ansible | ok: [10.10.120.203] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:42:32,758 p=26397 u=root n=ansible | ok: [10.10.120.211] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:42:32,787 p=26397 u=root n=ansible | TASK [clean-k8s-pre : Enabling Swap on all nodes] **********************************************************************************************
2020-07-09 20:42:33,042 p=26397 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:42:33,046 p=26397 u=root n=ansible | fatal: [10.10.120.203]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.008710", "end": "2020-07-09 20:42:33.026057", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 20:42:33.017347", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 20:42:33,078 p=26397 u=root n=ansible | fatal: [10.10.120.204]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.008940", "end": "2020-07-09 20:42:33.060725", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 20:42:33.051785", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 20:42:33,112 p=26397 u=root n=ansible | TASK [clean-k8s-pre : Uncommenting Swap entries in /etc/fstab] *********************************************************************************
2020-07-09 20:42:33,665 p=26397 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:42:33,693 p=26397 u=root n=ansible | TASK [clean-k8s-pre : Starting firewall] *******************************************************************************************************
2020-07-09 20:42:34,625 p=26397 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:42:34,647 p=26397 u=root n=ansible | TASK [clean-k8s-pre : Enabling SELinux on all nodes] *******************************************************************************************
2020-07-09 20:42:34,954 p=26397 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:42:34,987 p=26397 u=root n=ansible | TASK [clean-k8s-pre : removing Docker repo] ****************************************************************************************************
2020-07-09 20:42:35,557 p=26397 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:42:35,590 p=26397 u=root n=ansible | TASK [clean-k8s-pre : removing repository details in Kubernetes repo file.] ********************************************************************
2020-07-09 20:42:36,095 p=26397 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:42:36,098 p=26397 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************
2020-07-09 20:42:36,099 p=26397 u=root n=ansible | 10.10.120.203              : ok=4    changed=1    unreachable=0    failed=1    skipped=1    rescued=0    ignored=0   
2020-07-09 20:42:36,099 p=26397 u=root n=ansible | 10.10.120.204              : ok=4    changed=1    unreachable=0    failed=1    skipped=1    rescued=0    ignored=0   
2020-07-09 20:42:36,099 p=26397 u=root n=ansible | 10.10.120.211              : ok=14   changed=7    unreachable=0    failed=0    skipped=16   rescued=0    ignored=0   
2020-07-09 20:45:43,566 p=9419 u=root n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2020-07-09 20:45:44,385 p=9419 u=root n=ansible | PLAY [Clean EFK setup] *************************************************************************************************************************
2020-07-09 20:45:44,400 p=9419 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:45:46,333 p=9419 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:45:46,360 p=9419 u=root n=ansible | TASK [clean-logging : check for kubelet] *******************************************************************************************************
2020-07-09 20:45:46,919 p=9419 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:45:46,947 p=9419 u=root n=ansible | TASK [clean-logging : copy all yaml to /tmp/files/] ********************************************************************************************
2020-07-09 20:45:56,253 p=9419 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:45:56,274 p=9419 u=root n=ansible | TASK [clean-logging : Delete elastalert config configmap] **************************************************************************************
2020-07-09 20:45:56,355 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:56,375 p=9419 u=root n=ansible | TASK [clean-logging : Delete elastalert key configmap] *****************************************************************************************
2020-07-09 20:45:56,457 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:56,479 p=9419 u=root n=ansible | TASK [clean-logging : Delete elastalert rule configmap] ****************************************************************************************
2020-07-09 20:45:56,562 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:56,583 p=9419 u=root n=ansible | TASK [clean-logging : Delete elastalert pod] ***************************************************************************************************
2020-07-09 20:45:56,665 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:56,692 p=9419 u=root n=ansible | TASK [clean-logging : Delete fluentd configmap] ************************************************************************************************
2020-07-09 20:45:56,777 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:56,800 p=9419 u=root n=ansible | TASK [clean-logging : Delete fluentd pod] ******************************************************************************************************
2020-07-09 20:45:56,878 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:56,901 p=9419 u=root n=ansible | TASK [clean-logging : Delete nginx configmap] **************************************************************************************************
2020-07-09 20:45:56,984 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,009 p=9419 u=root n=ansible | TASK [clean-logging : Delete nginx key configmap] **********************************************************************************************
2020-07-09 20:45:57,072 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,095 p=9419 u=root n=ansible | TASK [clean-logging : Delete nginx pod] ********************************************************************************************************
2020-07-09 20:45:57,154 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,178 p=9419 u=root n=ansible | TASK [clean-logging : Stopping Kibana] *********************************************************************************************************
2020-07-09 20:45:57,262 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,287 p=9419 u=root n=ansible | TASK [clean-logging : Stopping Elasticsearch] **************************************************************************************************
2020-07-09 20:45:57,350 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,372 p=9419 u=root n=ansible | TASK [clean-logging : Stopping Elasticsearch operator] *****************************************************************************************
2020-07-09 20:45:57,431 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,455 p=9419 u=root n=ansible | TASK [clean-logging : Deleting Persistent Volume] **********************************************************************************************
2020-07-09 20:45:57,545 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,569 p=9419 u=root n=ansible | TASK [clean-logging : Deleting Storage Class] **************************************************************************************************
2020-07-09 20:45:57,657 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,682 p=9419 u=root n=ansible | TASK [clean-logging : Deleting Namespace] ******************************************************************************************************
2020-07-09 20:45:57,767 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:57,795 p=9419 u=root n=ansible | TASK [clean-logging : Removing /tmp/files] *****************************************************************************************************
2020-07-09 20:45:58,047 p=9419 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:45:58,052 p=9419 u=root n=ansible | PLAY [Clean k8s cluster] ***********************************************************************************************************************
2020-07-09 20:45:58,077 p=9419 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:45:58,810 p=9419 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:45:58,832 p=9419 u=root n=ansible | TASK [clean-k8s-cluster : check for kubelet] ***************************************************************************************************
2020-07-09 20:45:59,124 p=9419 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:45:59,144 p=9419 u=root n=ansible | TASK [clean-k8s-cluster : reset k8s] ***********************************************************************************************************
2020-07-09 20:45:59,225 p=9419 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 20:45:59,230 p=9419 u=root n=ansible | PLAY [Reset worker-nodes] **********************************************************************************************************************
2020-07-09 20:45:59,237 p=9419 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:46:00,810 p=9419 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 20:46:00,816 p=9419 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 20:46:00,845 p=9419 u=root n=ansible | TASK [clean-k8s-worker-reset : check for kubelet] **********************************************************************************************
2020-07-09 20:46:01,179 p=9419 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 20:46:01,192 p=9419 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 20:46:01,215 p=9419 u=root n=ansible | TASK [clean-k8s-worker-reset : reset k8s] ******************************************************************************************************
2020-07-09 20:46:01,278 p=9419 u=root n=ansible | skipping: [10.10.120.203]
2020-07-09 20:46:01,319 p=9419 u=root n=ansible | skipping: [10.10.120.204]
2020-07-09 20:46:01,324 p=9419 u=root n=ansible | PLAY [unistall pre-requisites for k8s] *********************************************************************************************************
2020-07-09 20:46:01,358 p=9419 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:46:02,116 p=9419 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:46:02,291 p=9419 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 20:46:02,301 p=9419 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 20:46:02,321 p=9419 u=root n=ansible | TASK [clean-k8s-pre : Uninstalling K8s] ********************************************************************************************************
2020-07-09 20:46:02,399 p=10360 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:46:02,430 p=10361 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:46:02,456 p=10362 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 20:46:03,385 p=9419 u=root n=ansible | ok: [10.10.120.203] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:46:03,433 p=9419 u=root n=ansible | ok: [10.10.120.204] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:46:03,676 p=9419 u=root n=ansible | ok: [10.10.120.211] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 20:46:03,695 p=9419 u=root n=ansible | TASK [clean-k8s-pre : Enabling Swap on all nodes] **********************************************************************************************
2020-07-09 20:46:03,911 p=9419 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:46:03,954 p=9419 u=root n=ansible | fatal: [10.10.120.203]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.007900", "end": "2020-07-09 20:46:04.128921", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 20:46:04.121021", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 20:46:03,979 p=9419 u=root n=ansible | fatal: [10.10.120.204]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.009061", "end": "2020-07-09 20:46:04.157415", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 20:46:04.148354", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
